M_X_GeV,"H(0,0)","H(1,0)","H(1,1)","H(2,0)","H(2,1)","H(2,2)","H(3,0)","H(3,1)","H(3,2)","H(3,3)","H(4,0)","H(4,1)","H(4,2)","H(4,3)","H(4,4)"
0.49665551839464883,0.13739235980842956,-0.05181960473790704,-0.05469476591933628,-0.007325120240101999,0.017339657478949846,0.005574828515703675,-0.0010379338338752874,0.0005277212498020951,-0.0002498828924819311,5.076897958591877e-05,-4.8625774339157e-05,-0.00033278800854897765,-0.00013689062450538845,0.0,0.0
0.5013377926421405,0.1403544641668413,-0.053508755218322164,-0.056516958740780415,-0.007574943462423593,0.018038029732163705,0.005840174988665013,-0.0010727739270884498,0.0005397130202520556,-0.0002645409144334654,4.847930846355756e-05,-5.63691724102668e-05,-0.0003507125360472202,-0.00014557465249085904,0.0,0.0
0.5060200668896321,0.14340038895125326,-0.055243071349157805,-0.058388588871050806,-0.00783671223832483,0.018767802098325695,0.00611678616021272,-0.0011084026770229014,0.0005506242768007897,-0.00027994062671187804,4.5775518644750114e-05,-6.493181021927251e-05,-0.0003692725676228551,-0.00015470462536503333,0.0,0.0
0.5107023411371236,0.14653344789510866,-0.05702338142521099,-0.0603105529374135,-0.008111504003330142,0.01953107759959419,0.00640516061075628,-0.0011448827776524768,0.0005602998326875801,-0.0002961260221034536,4.262173989948525e-05,-7.43855926354982e-05,-0.0003884794768035418,-0.00016430194622655268,0.0,0.0
0.5153846153846153,0.1497572872970639,-0.05885046135609897,-0.06228368365626142,-0.008400487567614549,0.020330109482719266,0.006705817637615397,-0.0011822824412019187,0.0005685741620089069,-0.00031314470081469676,3.897862794094409e-05,-8.480889875329742e-05,-0.0004083439997645415,-0.00017438911021470794,0.0,0.0
0.520066889632107,0.15307593082038054,-0.060725035154639125,-0.06430874891912669,-0.008704930217933952,0.021167313653947233,0.007019298924167891,-0.0012206753705600029,0.0005752712656827897,-0.0003310482117628576,3.48029818688801e-05,-9.62872475930219e-05,-0.0004288760538546342,-0.0001849897530666705,0.0,0.0
0.5247491638795987,0.15649383006600748,-0.06264777663345569,-0.06638645202576209,-0.009026205271329777,0.022045282331369386,0.007346170529721881,-0.0012601406404855907,0.0005802045944015272,-0.00034989242950268144,3.004731670539175e-05,-0.00010891403999491569,-0.0004500845240545978,-0.00019612869936593496,0.0,0.0
0.5294314381270903,0.16001592141648419,-0.06461931251732254,-0.0685174332761442,-0.009365800109220794,0.022966799055686715,0.00768702525439311,-0.0013007624693716882,0.0005831770318314649,-0.00036973797087216,2.465938518090407e-05,-0.000122791386205258,-0.0004719770119826121,-0.0002078320097134564,0.0,0.0
0.5341137123745819,0.16364768966516194,-0.06664022718204492,-0.07070227313610498,-0.009725324724962655,0.023934855217478748,0.008042485438925188,-0.0013426298611571318,0.0005839809399556338,-0.00039065065591950684,1.858164212646408e-05,-0.00013803102990363357,-0.0004945595411343406,-0.00022012702583521458,0.0,0.0
0.5387959866220735,0.16739523896019934,-0.0687110692288669,-0.07294149718841142,-0.010106520823363344,0.024952668277732293,0.008413206265009021,-0.0013858360946075686,0.0005823982667580369,-0.0004127020182047395,1.1750643914221425e-05,-0.0001547553808343288,-0.0005178362109537226,-0.0002330424123705641,0.0,0.0
0.5434782608695652,0.17126537160532498,-0.07083236009536382,-0.07523558307122842,-0.010511271517030447,0.026023701878540976,0.008799879627104937,-0.0014304780345899583,0.0005782007144107402,-0.0004359698701554731,4.096374346281698e-06,-0.00017309866980285823,-0.0005418087910435418,-0.0002466081937528843,0.0,0.0
0.5481605351170569,0.17526567526949566,-0.07300460488843354,-0.07758496958772335,-0.010941611671780904,0.027151688062379033,0.009203238651891875,-0.0014766552370846446,0.0005711499637540517,-0.0004605389297998864,-4.458512793185432e-06,-0.00019320824160047918,-0.0005664762453067794,-0.00026085578418308776,0.0,0.0
0.5528428093645485,0.17940461916537387,-0.0752283056011866,-0.0799900681427583,-0.01139973896157321,0.028340651840924616,0.009624062946085053,-0.0015244688164436902,0.0005609979481794189,-0.0004865015159012146,-1.3999545654119979e-05,-0.00021524600344604599,-0.0005918341740185309,-0.0002758180081895971,0.0,0.0
0.5575250836120401,0.18369165976192517,-0.07750397684212808,-0.08245127662382494,-0.01188802570232366,0.029594938377639067,0.010063184657271101,-0.001574020039715862,0.0005474871670772332,-0.0005139583192759644,-2.462139336243353e-05,-0.0002393900488054298,-0.0006178741597140694,-0.0002915291086432949,0.0,0.0
0.5622073578595317,0.18813735659912065,-0.07983216416087491,-0.08496899579224296,-0.012409031543192657,0.03091924307157902,0.010521495435371913,-0.0016254086085899407,0.0005303510258614785,-0.0005430192588873314,-3.6428946568988696e-05,-0.000265836478982172,-0.0006445830002830579,-0.00030802473832557093,0.0,0.0
0.5668896321070234,0.19275349877195477,-0.082213464998629,-0.08754364818579558,-0.01296551710293364,0.03231864485232627,0.010999954384087528,-0.001678730584495757,0.0005093141863186599,-0.0005738044321561048,-4.9538535827417564e-05,-0.00029480144768279895,-0.0006719418097146336,-0.0003253419301985339,0.0,0.0
0.571571906354515,0.1975532426452086,-0.08464855222253768,-0.09017569945398728,-0.013560458646890688,0.033798643016193744,0.01149959709184964,-0.001734075906442515,0.0004840929077630516,-0.0006064451698063875,-6.407930629504607e-05,-0.0003265234568528493,-0.0006999249634634991,-0.0003435190403577223,0.0,0.0
0.5762541806020067,0.20255126134683635,-0.08713820011963397,-0.09286568195045503,-0.014197063906095679,0.03536519795023373,0.012021545830028246,-0.0017915254440159336,0.00045439535635467923,-0.000641085206435363,-8.019476966781962e-05,-0.00036126593544972126,-0.000728498861311132,-0.0003625956562089437,0.0,0.0
0.5809364548494983,0.20776390656192803,-0.08968331262675018,-0.09561422029198405,-0.0148787891421224,0.03702477610059872,0.012567021001845261,-0.0018511475192985328,0.0004199218571191617,-0.0006778819788234583,-9.804455692499203e-05,-0.0003993201364421141,-0.0007576204757733197,-0.0003826124606406422,0.0,0.0
0.5856187290969899,0.21320938310371088,-0.09228495345577939,-0.09842205845797747,-0.015609357557845852,0.038784399542154915,0.013137353917971868,-0.0019129938209659248,0.00038036506089726425,-0.0007170080647222057,-0.00011780639836439024,-0.000441008391151451,-0.0007872356484357963,-0.00040361104078627075,0.0,0.0
0.5903010033444815,0.21890793666212474,-0.09494437763645963,-0.10129008784538239,-0.016392779142293253,0.040651700492392195,0.01373400096319186,-0.001977094621036116,0.0003354099968758719,-0.0007586527753831876,-0.00013967836052697786,-0.0004866877639858636,-0.0008172770899504973,-0.0004256336272959635,0.0,0.0
0.5949832775919732,0.22488205500834085,-0.09766306383815707,-0.10421937550844389,-0.01723337201377014,0.04263498107849385,0.014358559201549676,-0.0020434531892465466,0.0002847339807742054,-0.0008030239152968862,-0.00016388137288396874,-0.0005367541545109126,-0.0008476620316506141,-0.0004487227467524905,0.0,0.0
0.5996655518394649,0.23115668274262344,-0.10044274664337956,-0.10721119159543385,-0.018135785284688767,0.04474327860365955,0.015012783443351583,-0.0021120392812972364,0.00022800634948337705,-0.0008503497223184202,-0.0001906620804918613,-0.0005916468974179054,-0.0008782894676900687,-0.0004729207658392924,0.0,0.0
0.6043478260869565,0.23775944938171706,-0.10328544772273218,-0.11026703473925223,-0.019105023407899213,0.046986436456335795,0.015698604763906894,-0.002182781554691287,0.00016488799533691945,-0.0009008810003228623,-0.00022029606204924902,-0.0006518539139368295,-0.0009090369161290478,-0.0004982693009383946,0.0,0.0
0.609030100334448,0.24472091014730493,-0.10619350459531303,-0.11338865385691473,-0.020146471869874467,0.04937518064905746,0.016418150417782572,-0.0022555587390859504,9.50306776430981e-05,-0.0009548934544183752,-0.0002530914556638942,-0.0007179174700768303,-0.0009397566153322043,-0.0005248084608137788,0.0,0.0
0.6137123745819397,0.2520747981804975,-0.10916959533891492,-0.11657806445308615,-0.02126592396053665,0.0519212017423674,0.017173765029255595,-0.002330189356440239,1.807609614140908e-05,-0.0010126902350894218,-0.0002893930367828131,-0.0007904405970134242,-0.0009702710583158922,-0.0005525758826999056,0.0,0.0
0.6183946488294314,0.25985828599046923,-0.11221675722613993,-0.1198375570903253,-0.022469608159544806,0.05463724157750921,0.017968032853728652,-0.0024064197494198724,-6.634527872089583e-05,-0.0010746046918181087,-0.0003295867935981482,-0.0008700942259115333,-0.0010003677522415653,-0.0005816055132115906,0.0,0.0
0.6230769230769231,0.2681122526444366,-0.11533839678677824,-0.12316969516498519,-0.023764215417392653,0.057537183774632836,0.018803800788307387,-0.002483910134328242,-0.00015861560957714372,-0.0011410033278950575,-0.00037410504401697074,-0.0009576250819776187,-0.0010297930731943215,-0.000611926074736518,0.0,0.0
0.6277591973244148,0.27688155138490134,-0.11853828820983245,-0.12657729848974938,-0.02515692525478006,0.06063614630563626,0.019684201652166344,-0.002562218347483988,-0.0002591313016739084,-0.0012122889351511344,-0.0004234321338330323,-0.0010538643684858474,-0.0010582450680027228,-0.0006435591450605466,0.0,0.0
0.6324414715719063,0.28621526984136153,-0.12182055627129179,-0.13006340840389383,-0.026655429127547647,0.06395057356327245,0.02061267704520257,-0.0026407809022993426,-0.0003683047643498199,-0.001288903868715876,-0.0004781107464574472,-0.0011597372480471218,-0.001085365035766062,-0.0006765167626016649,0.0,0.0
0.6371237458193979,0.2961669715596996,-0.12518963907150651,-0.133631229178359,-0.028267948871831854,0.06749832414434363,0.021592998809241436,-0.002718890920150988,-0.00048656623725813617,-0.001371333395659054,-0.0005387488382191574,-0.0012762730915617314,-0.0011107277030721673,-0.0007107984515167686,0.0,0.0
0.6418060200668896,0.30679490291379674,-0.12865022474895157,-0.13728403931894012,-0.03000324721120503,0.0712987489471939,0.022629287737333203,-0.0027956724448102285,-0.0006143655506842919,-0.0014601090149193624,-0.0006060271867608274,-0.00140461640981597,-0.0011338297904720793,-0.000746387539914989,0.0,0.0
0.6464882943143813,0.31816214322855046,-0.13220715496184207,-0.14102506496058245,-0.03187062622078511,0.07537275202980787,0.02372602767537805,-0.002870050603307472,-0.0007521736331506853,-0.0015558115959500229,-0.0006807074992519926,-0.001546038301472721,-0.0011540767565834718,-0.0007832466204723175,0.0,0.0
0.6511705685618729,0.3303366676874832,-0.13586528625184588,-0.14485730585566864,-0.03387990823856636,0.07974282383375896,0.024888072501983396,-0.0029407170445695874,-0.0009004835073260709,-0.0016590741158126992,-0.0007636409664099477,-0.0017019481349415818,-0.0011707675047624932,-0.0008213119762523827,0.0,0.0
0.6558528428093645,0.3433912817922525,-0.13962929838773758,-0.14878330246772595,-0.03604139191770949,0.08443303267031778,0.026120642616052833,-0.003006090084706604,-0.0010598104231005932,-0.0017705836838221415,-0.0008557770602496791,-0.0018739050182143707,-0.0011830768523997956,-0.0008604867664427885,0.0,0.0
0.6605351170568561,0.35740337217971313,-0.14350343641174484,-0.1528048303928619,-0.03836577384479265,0.08946895558031333,0.027429306460323093,-0.0030642690349401607,-0.0012306906599969508,-0.0018910824230240235,-0.0009581722484722909,-0.002063628384894954,-0.0011900356044681516,-0.0009006327389079289,0.0,0.0
0.6652173913043478,0.37245440083451586,-0.1474911703947199,-0.15692250579512163,-0.04086402332855686,0.09487752359426455,0.0288199412130348,-0.0031129823147455983,-0.0014136783849926873,-0.0020213666215714177,-0.0010719981243031548,-0.0022730067174542867,-0.001190508155118787,-0.0009415602123004595,0.0,0.0
0.6698996655518394,0.38862904754085986,-0.15159475393193655,-0.16113528288986625,-0.043547194527851885,0.10068674881734428,0.03029866504226898,-0.0031495292013376114,-0.0016093397717536224,-0.0021622833667163397,-0.001198548212566079,-0.00250410301786464,-0.0011831676836163033,-0.0009830160555397895,0.0,0.0
